GEO_ID,NAME,POPGROUP,POPGROUP_LABEL,B01003_001E,B01003_001M,,,fips,county,state
0500000US48005,"Angelina County, Texas",1,Total population,86584,*****,TX,,48007,Aransas County,TX
0500000US48007,"Aransas County, Texas",1,Total population,24149,*****,TX,,48009,Archer County,TX
0500000US48009,"Archer County, Texas",1,Total population,8616,*****,TX,,48011,Armstrong County,TX
0500000US48011,"Armstrong County, Texas",1,Total population,1980,114,TX,,48013,Atascosa County,TX
0500000US48013,"Atascosa County, Texas",1,Total population,48684,*****,TX,,48015,Austin County,TX
0500000US48015,"Austin County, Texas",1,Total population,30132,*****,TX,,48017,Bailey County,TX
0500000US48017,"Bailey County, Texas",1,Total population,6968,*****,TX,,48019,Bandera County,TX
0500000US48019,"Bandera County, Texas",1,Total population,20839,*****,TX,,48021,Bastrop County,TX
0500000US48021,"Bastrop County, Texas",1,Total population,94887,*****,TX,,48023,Baylor County,TX
0500000US48023,"Baylor County, Texas",1,Total population,3491,*****,TX,,48025,Bee County,TX
0500000US48025,"Bee County, Texas",1,Total population,31191,*****,TX,,48027,Bell County,TX
0500000US48027,"Bell County, Texas",1,Total population,364703,*****,TX,,48029,Bexar County,TX
0500000US48029,"Bexar County, Texas",1,Total population,1990522,*****,TX,,48031,Blanco County,TX
0500000US48031,"Blanco County, Texas",1,Total population,11313,*****,TX,,48033,Borden County,TX
0500000US48033,"Borden County, Texas",1,Total population,550,107,TX,,48035,Bosque County,TX
0500000US48035,"Bosque County, Texas",1,Total population,18275,*****,TX,,48037,Bowie County,TX
0500000US48037,"Bowie County, Texas",1,Total population,92957,*****,TX,,48039,Brazoria County,TX
0500000US48039,"Brazoria County, Texas",1,Total population,368575,*****,TX,,48041,Brazos County,TX
0500000US48041,"Brazos County, Texas",1,Total population,231095,*****,TX,,48043,Brewster County,TX
0500000US48043,"Brewster County, Texas",1,Total population,9501,*****,TX,,48045,Briscoe County,TX
0500000US48045,"Briscoe County, Texas",1,Total population,1266,150,TX,,48047,Brooks County,TX
0500000US48047,"Brooks County, Texas",1,Total population,7100,*****,TX,,48049,Brown County,TX
0500000US48049,"Brown County, Texas",1,Total population,38085,*****,TX,,48051,Burleson County,TX
0500000US48051,"Burleson County, Texas",1,Total population,17687,*****,TX,,48053,Burnet County,TX
0500000US48053,"Burnet County, Texas",1,Total population,48424,*****,TX,,48055,Caldwell County,TX
0500000US48055,"Caldwell County, Texas",1,Total population,45286,*****,TX,,48057,Calhoun County,TX
0500000US48057,"Calhoun County, Texas",1,Total population,20367,*****,TX,,48059,Callahan County,TX
0500000US48059,"Callahan County, Texas",1,Total population,13781,*****,TX,,48061,Cameron County,TX
0500000US48061,"Cameron County, Texas",1,Total population,420554,*****,TX,,48063,Camp County,TX
0500000US48063,"Camp County, Texas",1,Total population,12498,*****,TX,,48065,Carson County,TX
0500000US48065,"Carson County, Texas",1,Total population,5856,*****,TX,,48067,Cass County,TX
0500000US48067,"Cass County, Texas",1,Total population,28692,*****,TX,,48069,Castro County,TX
0500000US48069,"Castro County, Texas",1,Total population,7450,*****,TX,,48071,Chambers County,TX
0500000US48071,"Chambers County, Texas",1,Total population,45257,*****,TX,,48073,Cherokee County,TX
0500000US48073,"Cherokee County, Texas",1,Total population,50564,*****,TX,,48075,Childress County,TX
0500000US48075,"Childress County, Texas",1,Total population,6784,*****,TX,,48077,Clay County,TX
0500000US48077,"Clay County, Texas",1,Total population,10236,*****,TX,,48079,Cochran County,TX
0500000US48079,"Cochran County, Texas",1,Total population,2553,*****,TX,,48081,Coke County,TX
0500000US48081,"Coke County, Texas",1,Total population,3288,*****,TX,,48083,Coleman County,TX
0500000US48083,"Coleman County, Texas",1,Total population,7848,*****,TX,,48085,Collin County,TX
0500000US48085,"Collin County, Texas",1,Total population,1039812,*****,TX,,48087,Collingsworth County,TX
0500000US48087,"Collingsworth County, Texas",1,Total population,2948,174,TX,,48089,Colorado County,TX
0500000US48089,"Colorado County, Texas",1,Total population,20559,*****,TX,,48091,Comal County,TX
0500000US48091,"Comal County, Texas",1,Total population,156257,*****,TX,,48093,Comanche County,TX
0500000US48093,"Comanche County, Texas",1,Total population,13540,*****,TX,,48095,Concho County,TX
0500000US48095,"Concho County, Texas",1,Total population,3181,*****,TX,,48097,Cooke County,TX
0500000US48097,"Cooke County, Texas",1,Total population,41215,*****,TX,,48099,Coryell County,TX
0500000US48099,"Coryell County, Texas",1,Total population,81692,*****,TX,,48101,Cottle County,TX
0500000US48101,"Cottle County, Texas",1,Total population,1560,244,TX,,48103,Crane County,TX
0500000US48103,"Crane County, Texas",1,Total population,4654,*****,TX,,48105,Crockett County,TX
0500000US48105,"Crockett County, Texas",1,Total population,2939,314,TX,,48107,Crosby County,TX
0500000US48107,"Crosby County, Texas",1,Total population,5265,*****,TX,,48109,Culberson County,TX
0500000US48109,"Culberson County, Texas",1,Total population,2209,*****,TX,,48111,Dallam County,TX
0500000US48111,"Dallam County, Texas",1,Total population,7135,*****,TX,,48113,Dallas County,TX
0500000US48113,"Dallas County, Texas",1,Total population,2604722,*****,TX,,48115,Dawson County,TX
0500000US48115,"Dawson County, Texas",1,Total population,12371,*****,TX,,48117,Deaf Smith County,TX
0500000US48117,"Deaf Smith County, Texas",1,Total population,18675,*****,TX,,48119,Delta County,TX
0500000US48119,"Delta County, Texas",1,Total population,5251,*****,TX,,48121,Denton County,TX
0500000US48121,"Denton County, Texas",1,Total population,885012,*****,TX,,48123,DeWitt County,TX
0500000US48123,"DeWitt County, Texas",1,Total population,19834,*****,TX,,48125,Dickens County,TX
0500000US48125,"Dickens County, Texas",1,Total population,1569,174,TX,,48127,Dimmit County,TX
0500000US48127,"Dimmit County, Texas",1,Total population,8840,*****,TX,,48129,Donley County,TX
0500000US48129,"Donley County, Texas",1,Total population,3266,*****,TX,,48131,Duval County,TX
0500000US48131,"Duval County, Texas",1,Total population,10001,*****,TX,,48133,Eastland County,TX
0500000US48133,"Eastland County, Texas",1,Total population,17785,*****,TX,,48135,Ector County,TX
0500000US48135,"Ector County, Texas",1,Total population,161258,*****,TX,,48137,Edwards County,TX
0500000US48137,"Edwards County, Texas",1,Total population,1366,197,TX,,48139,Ellis County,TX
0500000US48139,"Ellis County, Texas",1,Total population,187984,*****,TX,,48141,El Paso County,TX
0500000US48141,"El Paso County, Texas",1,Total population,860485,*****,TX,,48143,Erath County,TX
0500000US48143,"Erath County, Texas",1,Total population,42288,*****,TX,,48145,Falls County,TX
0500000US48145,"Falls County, Texas",1,Total population,17074,*****,TX,,48147,Fannin County,TX
0500000US48147,"Fannin County, Texas",1,Total population,35453,*****,TX,,48149,Fayette County,TX
0500000US48149,"Fayette County, Texas",1,Total population,24445,*****,TX,,48151,Fisher County,TX
0500000US48151,"Fisher County, Texas",1,Total population,3720,*****,TX,,48153,Floyd County,TX
0500000US48153,"Floyd County, Texas",1,Total population,5478,*****,TX,,48155,Foard County,TX
0500000US48155,"Foard County, Texas",1,Total population,1087,175,TX,,48157,Fort Bend County,TX
0500000US48157,"Fort Bend County, Texas",1,Total population,806497,*****,TX,,48159,Franklin County,TX
0500000US48159,"Franklin County, Texas",1,Total population,10413,*****,TX,,48161,Freestone County,TX
0500000US48161,"Freestone County, Texas",1,Total population,19478,*****,TX,,48163,Frio County,TX
0500000US48163,"Frio County, Texas",1,Total population,18428,*****,TX,,48165,Gaines County,TX
0500000US48165,"Gaines County, Texas",1,Total population,21167,*****,TX,,48167,Galveston County,TX
0500000US48167,"Galveston County, Texas",1,Total population,347084,*****,TX,,48169,Garza County,TX
0500000US48169,"Garza County, Texas",1,Total population,5734,244,TX,,48171,Gillespie County,TX
0500000US48171,"Gillespie County, Texas",1,Total population,26730,*****,TX,,48173,Glasscock County,TX
0500000US48173,"Glasscock County, Texas",1,Total population,1221,146,TX,,48175,Goliad County,TX
0500000US48175,"Goliad County, Texas",1,Total population,7085,*****,TX,,48177,Gonzales County,TX
0500000US48177,"Gonzales County, Texas",1,Total population,19720,*****,TX,,48179,Gray County,TX
0500000US48179,"Gray County, Texas",1,Total population,21398,*****,TX,,48181,Grayson County,TX
0500000US48181,"Grayson County, Texas",1,Total population,134205,*****,TX,,48183,Gregg County,TX
0500000US48183,"Gregg County, Texas",1,Total population,123744,*****,TX,,48185,Grimes County,TX
0500000US48185,"Grimes County, Texas",1,Total population,28878,*****,TX,,48187,Guadalupe County,TX
0500000US48187,"Guadalupe County, Texas",1,Total population,169477,*****,TX,,48189,Hale County,TX
0500000US48189,"Hale County, Texas",1,Total population,32879,*****,TX,,48191,Hall County,TX
0500000US48191,"Hall County, Texas",1,Total population,2875,*****,TX,,48193,Hamilton County,TX
0500000US48193,"Hamilton County, Texas",1,Total population,8211,*****,TX,,48195,Hansford County,TX
0500000US48195,"Hansford County, Texas",1,Total population,5332,*****,TX,,48197,Hardeman County,TX
0500000US48197,"Hardeman County, Texas",1,Total population,3567,*****,TX,,48199,Hardin County,TX
0500000US48199,"Hardin County, Texas",1,Total population,56124,*****,TX,,48201,Harris County,TX
0500000US48201,"Harris County, Texas",1,Total population,4697957,*****,TX,,48203,Harrison County,TX
0500000US48203,"Harrison County, Texas",1,Total population,68674,*****,TX,,48205,Hartley County,TX
0500000US48205,"Hartley County, Texas",1,Total population,5465,*****,TX,,48207,Haskell County,TX
0500000US48207,"Haskell County, Texas",1,Total population,5420,*****,TX,,48209,Hays County,TX
0500000US48209,"Hays County, Texas",1,Total population,234573,*****,TX,,48211,Hemphill County,TX
0500000US48211,"Hemphill County, Texas",1,Total population,3450,*****,TX,,48213,Henderson County,TX
0500000US48213,"Henderson County, Texas",1,Total population,81717,*****,TX,,48215,Hidalgo County,TX
0500000US48215,"Hidalgo County, Texas",1,Total population,865677,*****,TX,,48217,Hill County,TX
0500000US48217,"Hill County, Texas",1,Total population,35686,*****,TX,,48219,Hockley County,TX
0500000US48219,"Hockley County, Texas",1,Total population,21670,*****,TX,,48221,Hood County,TX
0500000US48221,"Hood County, Texas",1,Total population,60521,*****,TX,,48223,Hopkins County,TX
0500000US48223,"Hopkins County, Texas",1,Total population,36666,*****,TX,,48225,Houston County,TX
0500000US48225,"Houston County, Texas",1,Total population,22288,*****,TX,,48227,Howard County,TX
0500000US48227,"Howard County, Texas",1,Total population,34620,*****,TX,,48229,Hudspeth County,TX
0500000US48229,"Hudspeth County, Texas",1,Total population,3322,*****,TX,,48231,Hunt County,TX
0500000US48231,"Hunt County, Texas",1,Total population,98783,*****,TX,,48233,Hutchinson County,TX
0500000US48233,"Hutchinson County, Texas",1,Total population,20801,*****,TX,,48235,Irion County,TX
0500000US48235,"Irion County, Texas",1,Total population,1555,152,TX,,48237,Jack County,TX
0500000US48237,"Jack County, Texas",1,Total population,8494,*****,TX,,48239,Jackson County,TX
0500000US48239,"Jackson County, Texas",1,Total population,14971,*****,TX,,48241,Jasper County,TX
0500000US48241,"Jasper County, Texas",1,Total population,33369,*****,TX,,48243,Jeff Davis County,TX
0500000US48243,"Jeff Davis County, Texas",1,Total population,2021,*****,TX,,48245,Jefferson County,TX
0500000US48245,"Jefferson County, Texas",1,Total population,256755,*****,TX,,48247,Jim Hogg County,TX
0500000US48247,"Jim Hogg County, Texas",1,Total population,4864,*****,TX,,48249,Jim Wells County,TX
0500000US48249,"Jim Wells County, Texas",1,Total population,39203,*****,TX,,48251,Johnson County,TX
0500000US48251,"Johnson County, Texas",1,Total population,177022,*****,TX,,48253,Jones County,TX
0500000US48253,"Jones County, Texas",1,Total population,19721,*****,TX,,48255,Karnes County,TX
0500000US48255,"Karnes County, Texas",1,Total population,14823,*****,TX,,48257,Kaufman County,TX
0500000US48257,"Kaufman County, Texas",1,Total population,140145,*****,TX,,48259,Kendall County,TX
0500000US48259,"Kendall County, Texas",1,Total population,43842,*****,TX,,48263,Kent County,TX
0500000US48263,"Kent County, Texas",1,Total population,632,118,TX,,48265,Kerr County,TX
0500000US48265,"Kerr County, Texas",1,Total population,52411,*****,TX,,48267,Kimble County,TX
0500000US48267,"Kimble County, Texas",1,Total population,4295,*****,TX,,48269,King County,TX
0500000US48269,"King County, Texas",1,Total population,229,78,TX,,48271,Kinney County,TX
0500000US48271,"Kinney County, Texas",1,Total population,3199,*****,TX,,48273,Kleberg County,TX
0500000US48273,"Kleberg County, Texas",1,Total population,31015,*****,TX,,48275,Knox County,TX
0500000US48275,"Knox County, Texas",1,Total population,3384,*****,TX,,48277,Lamar County,TX
0500000US48277,"Lamar County, Texas",1,Total population,49932,*****,TX,,48279,Lamb County,TX
0500000US48279,"Lamb County, Texas",1,Total population,13147,*****,TX,,48281,Lampasas County,TX
0500000US48281,"Lampasas County, Texas",1,Total population,21443,*****,TX,,48283,La Salle County,TX
0500000US48283,"La Salle County, Texas",1,Total population,6956,129,TX,,48285,Lavaca County,TX
0500000US48285,"Lavaca County, Texas",1,Total population,20287,*****,TX,,48287,Lee County,TX
0500000US48287,"Lee County, Texas",1,Total population,17393,*****,TX,,48289,Leon County,TX
0500000US48289,"Leon County, Texas",1,Total population,15877,*****,TX,,48291,Liberty County,TX
0500000US48291,"Liberty County, Texas",1,Total population,89948,*****,TX,,48293,Limestone County,TX
0500000US48293,"Limestone County, Texas",1,Total population,22252,*****,TX,,48295,Lipscomb County,TX
0500000US48295,"Lipscomb County, Texas",1,Total population,3138,*****,TX,,48297,Live Oak County,TX
0500000US48297,"Live Oak County, Texas",1,Total population,11378,*****,TX,,48299,Llano County,TX
0500000US48299,"Llano County, Texas",1,Total population,21246,*****,TX,,48303,Lubbock County,TX
0500000US48303,"Lubbock County, Texas",1,Total population,308580,*****,TX,,48305,Lynn County,TX
0500000US48305,"Lynn County, Texas",1,Total population,5587,*****,TX,,48307,McCulloch County,TX
0500000US48307,"McCulloch County, Texas",1,Total population,7676,*****,TX,,48309,McLennan County,TX
0500000US48309,"McLennan County, Texas",1,Total population,258031,*****,TX,,48311,McMullen County,TX
0500000US48311,"McMullen County, Texas",1,Total population,729,197,TX,,48313,Madison County,TX
0500000US48313,"Madison County, Texas",1,Total population,13579,*****,TX,,48315,Marion County,TX
0500000US48315,"Marion County, Texas",1,Total population,9748,*****,TX,,48317,Martin County,TX
0500000US48317,"Martin County, Texas",1,Total population,5213,*****,TX,,48319,Mason County,TX
0500000US48319,"Mason County, Texas",1,Total population,3948,*****,TX,,48321,Matagorda County,TX
0500000US48321,"Matagorda County, Texas",1,Total population,36323,*****,TX,,48323,Maverick County,TX
0500000US48323,"Maverick County, Texas",1,Total population,57769,*****,TX,,48325,Medina County,TX
0500000US48325,"Medina County, Texas",1,Total population,50458,*****,TX,,48327,Menard County,TX
0500000US48327,"Menard County, Texas",1,Total population,1981,*****,TX,,48329,Midland County,TX
0500000US48329,"Midland County, Texas",1,Total population,166964,*****,TX,,48331,Milam County,TX
0500000US48331,"Milam County, Texas",1,Total population,24895,*****,TX,,48333,Mills County,TX
0500000US48333,"Mills County, Texas",1,Total population,4520,*****,TX,,48335,Mitchell County,TX
0500000US48335,"Mitchell County, Texas",1,Total population,8903,*****,TX,,48337,Montague County,TX
0500000US48337,"Montague County, Texas",1,Total population,19850,*****,TX,,48339,Montgomery County,TX
0500000US48339,"Montgomery County, Texas",1,Total population,607999,*****,TX,,48341,Moore County,TX
0500000US48341,"Moore County, Texas",1,Total population,21494,*****,TX,,48343,Morris County,TX
0500000US48343,"Morris County, Texas",1,Total population,11988,*****,TX,,48345,Motley County,TX
0500000US48345,"Motley County, Texas",1,Total population,1269,150,TX,,48347,Nacogdoches County,TX
0500000US48347,"Nacogdoches County, Texas",1,Total population,64822,*****,TX,,48349,Navarro County,TX
0500000US48349,"Navarro County, Texas",1,Total population,51908,*****,TX,,48351,Newton County,TX
0500000US48351,"Newton County, Texas",1,Total population,12532,*****,TX,,48353,Nolan County,TX
0500000US48353,"Nolan County, Texas",1,Total population,14727,*****,TX,,48355,Nueces County,TX
0500000US48355,"Nueces County, Texas",1,Total population,353594,*****,TX,,48357,Ochiltree County,TX
0500000US48357,"Ochiltree County, Texas",1,Total population,10063,*****,TX,,48359,Oldham County,TX
0500000US48359,"Oldham County, Texas",1,Total population,2251,250,TX,,48361,Orange County,TX
0500000US48361,"Orange County, Texas",1,Total population,85045,*****,TX,,48363,Palo Pinto County,TX
0500000US48363,"Palo Pinto County, Texas",1,Total population,28303,*****,TX,,48365,Panola County,TX
0500000US48365,"Panola County, Texas",1,Total population,22583,*****,TX,,48367,Parker County,TX
0500000US48367,"Parker County, Texas",1,Total population,144803,*****,TX,,48369,Parmer County,TX
0500000US48369,"Parmer County, Texas",1,Total population,9874,*****,TX,,48371,Pecos County,TX
0500000US48371,"Pecos County, Texas",1,Total population,15202,*****,TX,,48373,Polk County,TX
0500000US48373,"Polk County, Texas",1,Total population,49372,*****,TX,,48375,Potter County,TX
0500000US48375,"Potter County, Texas",1,Total population,119043,*****,TX,,48377,Presidio County,TX
0500000US48377,"Presidio County, Texas",1,Total population,6328,*****,TX,,48379,Rains County,TX
0500000US48379,"Rains County, Texas",1,Total population,12013,*****,TX,,48381,Randall County,TX
0500000US48381,"Randall County, Texas",1,Total population,139176,*****,TX,,48383,Reagan County,TX
0500000US48383,"Reagan County, Texas",1,Total population,3363,*****,TX,,48385,Real County,TX
0500000US48385,"Real County, Texas",1,Total population,2852,*****,TX,,48387,Red River County,TX
0500000US48387,"Red River County, Texas",1,Total population,11685,*****,TX,,48389,Reeves County,TX
0500000US48389,"Reeves County, Texas",1,Total population,14584,*****,TX,,48391,Refugio County,TX
0500000US48391,"Refugio County, Texas",1,Total population,6822,*****,TX,,48393,Roberts County,TX
0500000US48393,"Roberts County, Texas",1,Total population,724,114,TX,,48395,Robertson County,TX
0500000US48395,"Robertson County, Texas",1,Total population,16839,*****,TX,,48397,Rockwall County,TX
0500000US48397,"Rockwall County, Texas",1,Total population,105227,*****,TX,,48399,Runnels County,TX
0500000US48399,"Runnels County, Texas",1,Total population,9887,*****,TX,,48401,Rusk County,TX
0500000US48401,"Rusk County, Texas",1,Total population,52542,*****,TX,,48403,Sabine County,TX
0500000US48403,"Sabine County, Texas",1,Total population,9974,*****,TX,,48405,San Augustine County,TX
0500000US48405,"San Augustine County, Texas",1,Total population,7964,*****,TX,,48407,San Jacinto County,TX
0500000US48407,"San Jacinto County, Texas",1,Total population,27380,*****,TX,,48409,San Patricio County,TX
0500000US48409,"San Patricio County, Texas",1,Total population,68600,*****,TX,,48411,San Saba County,TX
0500000US48411,"San Saba County, Texas",1,Total population,5775,*****,TX,,48413,Schleicher County,TX
0500000US48413,"Schleicher County, Texas",1,Total population,2547,*****,TX,,48415,Scurry County,TX
0500000US48415,"Scurry County, Texas",1,Total population,16985,*****,TX,,48417,Shackelford County,TX
0500000US48417,"Shackelford County, Texas",1,Total population,3145,*****,TX,,48419,Shelby County,TX
0500000US48419,"Shelby County, Texas",1,Total population,24254,*****,TX,,48421,Sherman County,TX
0500000US48421,"Sherman County, Texas",1,Total population,2357,250,TX,,48423,Smith County,TX
0500000US48423,"Smith County, Texas",1,Total population,231429,*****,TX,,48425,Somervell County,TX
0500000US48425,"Somervell County, Texas",1,Total population,9170,*****,TX,,48427,Starr County,TX
0500000US48427,"Starr County, Texas",1,Total population,65568,*****,TX,,48429,Stephens County,TX
0500000US48429,"Stephens County, Texas",1,Total population,9142,*****,TX,,48431,Sterling County,TX
0500000US48431,"Sterling County, Texas",1,Total population,1391,175,TX,,48433,Stonewall County,TX
0500000US48433,"Stonewall County, Texas",1,Total population,1358,118,TX,,48435,Sutton County,TX
0500000US48435,"Sutton County, Texas",1,Total population,3417,*****,TX,,48437,Swisher County,TX
0500000US48437,"Swisher County, Texas",1,Total population,7055,*****,TX,,48439,Tarrant County,TX
0500000US48439,"Tarrant County, Texas",1,Total population,2091953,*****,TX,,48441,Taylor County,TX
0500000US48441,"Taylor County, Texas",1,Total population,141739,*****,TX,,48443,Terrell County,TX
0500000US48443,"Terrell County, Texas",1,Total population,979,314,TX,,48445,Terry County,TX
0500000US48445,"Terry County, Texas",1,Total population,11937,*****,TX,,48447,Throckmorton County,TX
0500000US48447,"Throckmorton County, Texas",1,Total population,1426,152,TX,,48449,Titus County,TX
0500000US48449,"Titus County, Texas",1,Total population,31327,*****,TX,,48451,Tom Green County,TX
0500000US48451,"Tom Green County, Texas",1,Total population,119048,*****,TX,,48453,Travis County,TX
0500000US48453,"Travis County, Texas",1,Total population,1267795,*****,TX,,48455,Trinity County,TX
0500000US48455,"Trinity County, Texas",1,Total population,13695,*****,TX,,48457,Tyler County,TX
0500000US48457,"Tyler County, Texas",1,Total population,20032,*****,TX,,48459,Upshur County,TX
0500000US48459,"Upshur County, Texas",1,Total population,40781,*****,TX,,48461,Upton County,TX
0500000US48461,"Upton County, Texas",1,Total population,3340,*****,TX,,48463,Uvalde County,TX
0500000US48463,"Uvalde County, Texas",1,Total population,24918,*****,TX,,48465,Val Verde County,TX
0500000US48465,"Val Verde County, Texas",1,Total population,47767,*****,TX,,48467,Van Zandt County,TX
0500000US48467,"Van Zandt County, Texas",1,Total population,58782,*****,TX,,48469,Victoria County,TX
0500000US48469,"Victoria County, Texas",1,Total population,91280,*****,TX,,48471,Walker County,TX
0500000US48471,"Walker County, Texas",1,Total population,76506,*****,TX,,48473,Waller County,TX
0500000US48473,"Waller County, Texas",1,Total population,55505,*****,TX,,48475,Ward County,TX
0500000US48475,"Ward County, Texas",1,Total population,11375,*****,TX,,48477,Washington County,TX
0500000US48477,"Washington County, Texas",1,Total population,35561,*****,TX,,48479,Webb County,TX
0500000US48479,"Webb County, Texas",1,Total population,266963,*****,TX,,48481,Wharton County,TX
0500000US48481,"Wharton County, Texas",1,Total population,41602,*****,TX,,48483,Wheeler County,TX
0500000US48483,"Wheeler County, Texas",1,Total population,5091,*****,TX,,48485,Wichita County,TX
0500000US48485,"Wichita County, Texas",1,Total population,129419,*****,TX,,48487,Wilbarger County,TX
0500000US48487,"Wilbarger County, Texas",1,Total population,12887,*****,TX,,48489,Willacy County,TX
0500000US48489,"Willacy County, Texas",1,Total population,20423,*****,TX,,48491,Williamson County,TX
0500000US48491,"Williamson County, Texas",1,Total population,591759,*****,TX,,48493,Wilson County,TX
0500000US48493,"Wilson County, Texas",1,Total population,49374,*****,TX,,48495,Winkler County,TX
0500000US48495,"Winkler County, Texas",1,Total population,7629,*****,TX,,48497,Wise County,TX
0500000US48497,"Wise County, Texas",1,Total population,67877,*****,TX,,48499,Wood County,TX
0500000US48499,"Wood County, Texas",1,Total population,44615,*****,TX,,48501,Yoakum County,TX
0500000US48501,"Yoakum County, Texas",1,Total population,7707,*****,TX,,48503,Young County,TX
0500000US48503,"Young County, Texas",1,Total population,17894,*****,TX,,48505,Zapata County,TX
0500000US48505,"Zapata County, Texas",1,Total population,13945,*****,TX,,48507,Zavala County,TX
0500000US48507,"Zavala County, Texas",1,Total population,9900,*****,TX,,49001,Beaver County,UT
0500000US49001,"Beaver County, Utah",1,Total population,6962,*****,UT,,49003,Box Elder County,UT
0500000US49003,"Box Elder County, Utah",1,Total population,56891,*****,UT,,49005,Cache County,UT
0500000US49005,"Cache County, Utah",1,Total population,131703,*****,UT,,49007,Carbon County,UT
0500000US49007,"Carbon County, Utah",1,Total population,20208,*****,UT,,49009,Daggett County,UT
0500000US49009,"Daggett County, Utah",1,Total population,564,132,UT,,49011,Davis County,UT
0500000US49011,"Davis County, Utah",1,Total population,358831,*****,UT,,49013,Duchesne County,UT
0500000US49013,"Duchesne County, Utah",1,Total population,19651,*****,UT,,49015,Emery County,UT
0500000US49015,"Emery County, Utah",1,Total population,9839,*****,UT,,49017,Garfield County,UT
0500000US49017,"Garfield County, Utah",1,Total population,5061,*****,UT,,49019,Grand County,UT
0500000US49019,"Grand County, Utah",1,Total population,9630,*****,UT,,49021,Iron County,UT
0500000US49021,"Iron County, Utah",1,Total population,55839,*****,UT,,49023,Juab County,UT
0500000US49023,"Juab County, Utah",1,Total population,11648,*****,UT,,49025,Kane County,UT
0500000US49025,"Kane County, Utah",1,Total population,7635,*****,UT,,49027,Millard County,UT
0500000US49027,"Millard County, Utah",1,Total population,12860,*****,UT,,49029,Morgan County,UT
0500000US49029,"Morgan County, Utah",1,Total population,12162,*****,UT,,49031,Piute County,UT
0500000US49031,"Piute County, Utah",1,Total population,1809,132,UT,,49033,Rich County,UT
0500000US49033,"Rich County, Utah",1,Total population,2507,*****,UT,,49035,Salt Lake County,UT
0500000US49035,"Salt Lake County, Utah",1,Total population,1173331,*****,UT,,49037,San Juan County,UT
0500000US49037,"San Juan County, Utah",1,Total population,14610,*****,UT,,49039,Sanpete County,UT
0500000US49039,"Sanpete County, Utah",1,Total population,28458,*****,UT,,49041,Sevier County,UT
0500000US49041,"Sevier County, Utah",1,Total population,21471,*****,UT,,49043,Summit County,UT
0500000US49043,"Summit County, Utah",1,Total population,42156,*****,UT,,49045,Tooele County,UT
0500000US49045,"Tooele County, Utah",1,Total population,71340,*****,UT,,49047,Uintah County,UT
0500000US49047,"Uintah County, Utah",1,Total population,35488,*****,UT,,49049,Utah County,UT
0500000US49049,"Utah County, Utah",1,Total population,648265,*****,UT,,49051,Wasatch County,UT
0500000US49051,"Wasatch County, Utah",1,Total population,34028,*****,UT,,49053,Washington County,UT
0500000US49053,"Washington County, Utah",1,Total population,176533,*****,UT,,49055,Wayne County,UT
0500000US49055,"Wayne County, Utah",1,Total population,2500,*****,UT,,49057,Weber County,UT
0500000US49057,"Weber County, Utah",1,Total population,259390,*****,UT,,50001,Addison County,#N/A
0500000US50001,"Addison County, Vermont",1,Total population,37306,*****,#N/A,,50003,Bennington County,#N/A
0500000US50003,"Bennington County, Vermont",1,Total population,37235,*****,#N/A,,50005,Caledonia County,#N/A
0500000US50005,"Caledonia County, Vermont",1,Total population,30402,*****,#N/A,,50007,Chittenden County,#N/A
0500000US50007,"Chittenden County, Vermont",1,Total population,167523,*****,#N/A,,50009,Essex County,#N/A
0500000US50009,"Essex County, Vermont",1,Total population,5972,*****,#N/A,,50011,Franklin County,#N/A
0500000US50011,"Franklin County, Vermont",1,Total population,49752,*****,#N/A,,50013,Grand Isle County,#N/A
0500000US50013,"Grand Isle County, Vermont",1,Total population,7249,*****,#N/A,,50015,Lamoille County,#N/A
0500000US50015,"Lamoille County, Vermont",1,Total population,25920,*****,#N/A,,50017,Orange County,#N/A
0500000US50017,"Orange County, Vermont",1,Total population,29286,*****,#N/A,,50019,Orleans County,#N/A
0500000US50019,"Orleans County, Vermont",1,Total population,27317,*****,#N/A,,50021,Rutland County,#N/A
0500000US50021,"Rutland County, Vermont",1,Total population,60662,*****,#N/A,,50023,Washington County,#N/A
0500000US50023,"Washington County, Vermont",1,Total population,59609,*****,#N/A,,50025,Windham County,#N/A
0500000US50025,"Windham County, Vermont",1,Total population,45811,*****,#N/A,,50027,Windsor County,#N/A
0500000US50027,"Windsor County, Vermont",1,Total population,57593,*****,#N/A,,51001,Accomack County,VA
0500000US51001,"Accomack County, Virginia",1,Total population,33388,*****,VA,,51003,Albemarle County,VA
0500000US51003,"Albemarle County, Virginia",1,Total population,111438,*****,VA,,51005,Alleghany County,VA
0500000US51005,"Alleghany County, Virginia",1,Total population,15266,*****,VA,,51007,Amelia County,VA
0500000US51007,"Amelia County, Virginia",1,Total population,13220,*****,VA,,51009,Amherst County,VA
0500000US51009,"Amherst County, Virginia",1,Total population,31381,*****,VA,,51011,Appomattox County,VA
0500000US51011,"Appomattox County, Virginia",1,Total population,16039,*****,VA,,51013,Arlington County,VA
0500000US51013,"Arlington County, Virginia",1,Total population,235764,*****,VA,,51015,Augusta County,VA
0500000US51015,"Augusta County, Virginia",1,Total population,76948,*****,VA,,51017,Bath County,VA
0500000US51017,"Bath County, Virginia",1,Total population,4243,*****,VA,,51019,Bedford County,VA
